state_fp,county_fp,avg_walkability_index,avg_intersection_density,avg_proximity_to_transit,avg_employment_mix,avg_employment_household_mix,block_groups
28,67,5.5641,27.7396,NA,0.4237,0.5236,52
28,69,3.5185,1.3315,NA,0.4089,0.456,9
28,71,5.7333,33.7648,NA,0.5149,0.5166,30
28,73,6.2262,15.8582,NA,0.6442,0.5588,28
28,75,6.5657,55.8791,NA,0.4951,0.5035,66
28,77,3.9242,4.7253,NA,0.4699,0.3812,11
28,79,3.7222,4.1146,NA,0.4192,0.3834,18
28,81,6.2202,25.2681,NA,0.5333,0.5723,56
28,83,7.0345,70.9401,NA,0.5286,0.5263,29
28,85,4.9295,19.5719,NA,0.4403,0.489,26
28,87,6.6856,40.8399,NA,0.556,0.5698,44
28,89,6.6083,33.8772,702.75,0.5508,0.5239,60
28,91,4.6429,10.6539,NA,0.4444,0.4887,21
28,93,4.2681,4.5686,NA,0.4236,0.4883,23
28,95,5.4167,26.7081,NA,0.4851,0.4869,28
28,97,5.2424,10.7831,NA,0.5711,0.4679,11
28,99,4.6806,11.4494,NA,0.4585,0.4912,24
28,101,4,8.4413,NA,0.383,0.426,20
28,103,4.6833,13.2467,NA,0.4261,0.5254,10
28,105,5.9877,29.1218,NA,0.5514,0.5163,27
28,107,5.2143,9.604,NA,0.5511,0.5106,21
28,109,5.3817,23.5515,NA,0.5101,0.4367,31
28,111,4.3667,4.652,NA,0.4367,0.4469,10
28,113,6.0333,36.9994,NA,0.4998,0.5123,30
28,115,3.9912,6.0915,NA,0.3914,0.4652,19
28,117,5.0917,13.9558,NA,0.4982,0.4918,20
28,119,5.0926,19.845,NA,0.5092,0.4465,9
28,121,6.2667,25.6415,NA,0.5829,0.5317,75
28,123,4.6439,11.3359,NA,0.4426,0.5056,22
28,125,6.3333,26.6471,NA,0.5444,0.6341,6
28,127,4.4333,10.2858,NA,0.4183,0.4403,25
28,129,3.5556,1.8607,NA,0.3554,0.4225,15
28,131,5.2037,9.1592,NA,0.5797,0.5283,9
28,133,6.3133,35.8844,NA,0.5111,0.5711,25
28,135,5.1389,20.6331,NA,0.5389,0.4806,12
28,137,4.6354,12.4857,NA,0.4898,0.4123,16
28,139,4.4896,12.0579,NA,0.4344,0.4892,16
28,141,5,8.5584,NA,0.5005,0.5179,17
28,143,5.5476,33.9193,NA,0.3174,0.5471,7
28,145,4.0351,10.0808,NA,0.3802,0.4541,19
28,147,4.3077,6.4757,NA,0.4905,0.4561,13
28,149,6.3205,46.8516,NA,0.4763,0.5195,39
28,151,7.5926,72.2505,NA,0.5169,0.5974,54
28,153,4.6176,8.6788,NA,0.5026,0.451,17
28,155,5.1667,8.1292,NA,0.553,0.5383,8
28,157,4.7083,9.1074,NA,0.4331,0.5503,8
28,159,4.5614,10.0423,NA,0.4506,0.4807,19
28,161,4.5417,8.83,NA,0.4571,0.4978,12
28,163,5.2652,38.1122,NA,0.3623,0.5064,22
29,1,7.76,126.6975,NA,0.4957,0.5667,25
29,3,5.4643,6.4214,NA,0.6526,0.4791,14
29,5,5.8333,6.3755,NA,0.6113,0.6187,7
29,7,6.4097,38.2718,NA,0.5013,0.5957,24
29,9,5.7414,24.8901,NA,0.5451,0.5209,29
29,11,5.7083,21.5249,NA,0.4919,0.5844,12
29,13,6.0476,25.5341,NA,0.6204,0.5299,14
29,15,5.5833,14.1292,NA,0.6307,0.4564,16
29,17,4.1061,2.2954,NA,0.5645,0.4196,11
29,19,7.613,58.484,NA,0.618,0.5713,87
29,21,8.4005,112.2038,NA,0.5334,0.5485,72
29,23,6.5602,43.1167,NA,0.5726,0.5593,36
29,25,6.0167,10.9795,NA,0.6684,0.5354,10
29,27,5.8775,20.4454,NA,0.5803,0.5336,34
29,29,6.5333,18.3054,NA,0.6517,0.5873,30
29,31,6.9881,51.6197,NA,0.5471,0.556,56
29,33,5.6212,18.142,NA,0.5931,0.518,11
29,35,5.5,1.9503,NA,0.691,0.5573,6
29,37,7.0088,47.0187,NA,0.5878,0.5633,57
29,39,5.5595,9.6982,NA,0.5907,0.519,14
29,41,5.7963,12.0081,NA,0.5967,0.5906,9
29,43,6.1944,19.2264,NA,0.6303,0.5058,36
29,45,4.9762,14.0932,NA,0.5563,0.4603,7
29,47,9.3213,66.2156,735.5713,0.5566,0.506,152
29,49,6.2745,30.1426,NA,0.6058,0.5242,17
29,51,7.0772,50.6129,NA,0.5772,0.5731,54
29,53,6.2857,29.3319,NA,0.617,0.5732,14
29,55,5.3968,7.587,NA,0.6098,0.5452,21
29,57,5.1481,9.203,NA,0.5495,0.4805,9
29,59,4.6444,6.9079,NA,0.5639,0.3995,15
29,61,5.5,6.1767,NA,0.6036,0.5452,8
29,63,5.5833,14.5281,NA,0.6139,0.5198,10
29,65,6.8056,36.265,NA,0.6115,0.5955,12
29,67,4.5152,11.936,NA,0.5466,0.4146,11
29,69,7.0455,48.3504,NA,0.5733,0.5846,33
29,71,6.359,26.1913,NA,0.6047,0.5695,65
29,73,5.8718,8.4331,NA,0.6354,0.5866,13
29,75,6.4286,12.4199,NA,0.677,0.6264,7
29,77,7.983,72.827,NA,0.6261,0.5529,167
29,79,6.5694,40.3627,NA,0.5856,0.5318,12
29,81,5.9697,19.1748,NA,0.6122,0.5628,11
29,83,6.2222,27.3361,NA,0.6022,0.544,21
29,85,4.2037,4.7408,NA,0.5024,0.3675,9
29,87,5.9444,8.0849,NA,0.6519,0.6086,6
29,89,6.5167,38.6193,NA,0.5986,0.5694,10
29,91,6.2031,31.0341,NA,0.6052,0.562,32
29,93,5.2407,4.5091,NA,0.6127,0.5638,9
29,95,11.4784,96.2658,490.9562,0.5277,0.5185,548
29,97,7.7677,78.2492,NA,0.5456,0.5678,94
29,99,7.1021,34.1882,811.3777,0.5863,0.4914,129
29,101,6.1381,28.6573,NA,0.5607,0.5326,35
29,103,5.2,5.9666,NA,0.5193,0.6093,5
29,105,5.4524,28.3048,NA,0.4742,0.4919,28
29,107,6.2944,23.9533,NA,0.587,0.5822,30
29,109,6.6774,33.8082,NA,0.6189,0.5644,31
29,111,5.8939,13.2739,NA,0.5861,0.6326,11
29,113,5.7628,20.4932,NA,0.5946,0.5003,26
29,115,5.9792,31.154,NA,0.555,0.515,16
29,117,6.3485,37.4356,NA,0.5265,0.5712,11
29,119,4.8824,5.6501,NA,0.5552,0.4893,17
29,121,6.1078,30.1777,NA,0.5506,0.5873,17
29,123,5.5,15.3534,NA,0.5551,0.5653,12
29,125,4.0714,4.2533,NA,0.4838,0.423,7
29,127,7.8333,69.7601,NA,0.5868,0.6035,29
29,129,5.0417,1.3167,NA,0.6354,0.5637,4
29,131,5.7143,22.5007,NA,0.5496,0.5444,21
29,133,6.9359,33.9147,NA,0.6356,0.5869,13
29,135,5.9306,21.3504,NA,0.5395,0.6001,12
29,137,5.3636,21.8076,NA,0.5659,0.4598,11
29,139,5.0119,8.8461,NA,0.4892,0.5384,14
29,141,5.3922,11.1545,NA,0.6079,0.4857,17
29,143,6.1905,24.3386,NA,0.5657,0.565,21
29,145,6.1222,29.3119,NA,0.5524,0.5268,45
29,147,6.8333,85.8614,NA,0.5728,0.5185,18
29,149,4.5,6.6004,NA,0.5187,0.4696,10
29,151,4.6061,2.7323,NA,0.514,0.5203,11
29,153,4.7833,2.9397,NA,0.6262,0.4363,10
29,155,7.0088,42.2374,NA,0.6217,0.602,19
29,157,6.3854,29.3618,NA,0.5694,0.6182,16
29,159,7.4167,81.6755,NA,0.5421,0.5613,38
29,161,6.2973,44.8015,NA,0.5252,0.5397,37
29,163,6.2647,26.5057,NA,0.5923,0.5747,17
29,165,7.9683,44.0796,767.2231,0.6137,0.5291,63
29,167,5.4848,15.8766,NA,0.5729,0.5062,22
29,169,5.7816,16.1417,NA,0.5797,0.5243,29
29,171,5.5556,21.8441,NA,0.5633,0.5623,6
29,173,5.3704,7.7873,NA,0.5335,0.5778,9
29,175,6.754,45.562,NA,0.5424,0.5998,21
29,177,5.098,8.525,NA,0.5852,0.4802,17
29,179,4.8333,1.1121,NA,0.5637,0.6282,6
29,181,4.2976,5.0853,NA,0.51,0.447,14
29,183,7.9103,67.4066,NA,0.6131,0.532,169
29,185,4.7222,5.1635,NA,0.5868,0.4319,9
29,186,5.1889,6.7902,NA,0.5401,0.5519,15
29,187,7.1938,47.1722,NA,0.6231,0.5675,43
29,189,11.2175,85.9545,636.7444,0.5723,0.5409,692
29,195,6.7986,49.2664,NA,0.5138,0.585,24
29,197,5.2667,8.1312,NA,0.6456,0.4525,5
29,199,4.8571,15.7868,NA,0.4789,0.5252,7
29,201,7.381,53.0537,NA,0.5984,0.5992,35
29,203,4.75,4.8103,NA,0.5479,0.4699,8
29,205,6.6429,11.5166,NA,0.6983,0.6591,7
29,207,6.2244,25.7337,NA,0.5845,0.5765,26
29,209,5.3681,11.5113,NA,0.5927,0.4479,24
29,211,5.0417,22.784,NA,0.4927,0.4985,8
29,213,6.5098,27.9338,NA,0.6003,0.5642,34
29,215,4.8788,4.1546,NA,0.6051,0.4918,22
29,217,6.537,49.6519,NA,0.5326,0.5359,18
29,219,6,17.8229,NA,0.5606,0.5707,19
29,221,5.0965,12.1562,NA,0.5359,0.5129,19
29,223,4.1556,2.0626,NA,0.5497,0.4195,15
29,225,5.6594,16.0687,NA,0.5867,0.5189,23
29,227,4.7778,9.761,NA,0.607,0.4362,3
29,229,5.4825,15.839,NA,0.5667,0.4968,19
29,510,13.9782,128.9956,361.668,0.4803,0.5018,360
30,1,7,33.2831,NA,0.6854,0.6645,8
30,3,5.3333,29.8984,NA,0.4096,0.5892,11
30,5,5.25,30.9566,NA,0.4369,0.4633,8
30,7,6.3333,8.4229,NA,0.722,0.6179,4
30,9,6.0758,25.0659,NA,0.6803,0.5474,11
30,11,5.1667,0.1896,NA,0.721,0.5182,2
30,13,8.1111,79.6661,NA,0.5916,0.5694,72
30,15,5.5278,9.3736,NA,0.6061,0.5631,6
30,17,8.8333,116.2881,NA,0.6099,0.602,14
30,19,4.6667,1.0983,NA,0.5161,0.5618,2
30,21,7.6212,53.7021,NA,0.6157,0.6512,11
30,23,7.0152,127.0476,NA,0.492,0.5051,11
30,25,6.9444,16.4965,NA,0.692,0.7178,3
30,27,7.0833,37.8125,NA,0.6698,0.6605,6
30,29,7.2857,43.4304,NA,0.642,0.6235,70
30,31,10.6083,99.6193,402.8396,0.6705,0.6744,60
30,33,6.6667,0.1668,NA,0.9226,0.6983,1
30,35,5.1111,35.545,NA,0.3706,0.534,15
30,37,5.8333,0.2098,NA,0.7191,0.651,1
30,39,6.2778,10.1049,NA,0.7388,0.6585,3
30,41,7.1842,63.342,NA,0.5874,0.6121,19
30,43,6.4333,14.7372,NA,0.693,0.6082,10
30,45,5.3333,0.4141,NA,0.719,0.5651,2
30,47,5.5333,16.3845,NA,0.5818,0.5318,25
30,49,7.8203,74.5871,NA,0.6495,0.5473,51
30,51,5.4167,0.7743,NA,0.7452,0.5736,2
30,53,7.0588,47.4971,NA,0.7359,0.5554,17
30,55,6.8333,5.1631,NA,0.7382,0.7071,2
30,57,5.3571,2.9357,NA,0.6185,0.635,7
30,59,5.3333,0.6374,NA,0.6859,0.6561,2
30,61,5.875,0.4871,NA,0.7474,0.6312,4
30,63,11.9627,89.4439,366.6828,0.6368,0.5717,76
30,65,5.6667,7.6697,NA,0.6559,0.5478,5
30,67,8,62.1377,886.48,0.6578,0.5872,17
30,69,5,0.1642,NA,0.6519,0.5527,1
30,71,7.375,57.0455,NA,0.7191,0.5937,4
30,73,6,46.6326,NA,0.4544,0.6436,7
30,75,5,0.4324,NA,0.6913,0.597,2
30,77,6.5417,44.2333,NA,0.5542,0.5454,8
30,79,6.1667,0.215,NA,0.9498,0.6047,1
30,81,5.7957,21.7869,NA,0.6024,0.5321,31
30,83,7.2917,34.9429,NA,0.6697,0.7297,8
30,85,6.3636,37.5213,NA,0.5116,0.6543,11
30,87,6.8958,45.1523,NA,0.6637,0.6456,8
30,89,5.95,17.763,NA,0.7339,0.5411,10
30,91,5.6333,1.7474,NA,0.6831,0.6622,5
30,93,13.6937,130.185,390.8944,0.568,0.5657,37
30,95,6.0476,21.1859,NA,0.6285,0.5524,7
30,97,7.0333,21.126,NA,0.7208,0.6284,5
30,99,6,3.3847,NA,0.6847,0.6581,7
30,101,6.5,44.0541,NA,0.5411,0.553,8
30,103,5.1667,0.3455,NA,0.6292,0.6332,1
30,105,7.0208,35.0059,NA,0.7226,0.6273,8
30,107,6.5,0.2912,NA,0.7781,0.7311,2
30,109,6.5,0.2894,NA,0.8872,0.6551,1
30,111,8.0387,74.9358,858.99,0.6111,0.5387,112
31,1,7.6322,69.8218,NA,0.5631,0.5736,29
31,3,5.3958,5.4242,NA,0.5488,0.6277,8
31,5,5,0.537,NA,0.6858,0.5342,1
31,7,5.5,0.5881,NA,0.6758,0.6159,1
31,9,6.6667,0.2187,NA,0.7979,0.7317,1
31,11,6,7.8071,NA,0.5421,0.6964,7
31,13,7.625,59.2852,NA,0.6259,0.6297,12
31,15,6.5833,0.9986,NA,0.8868,0.6811,2
31,17,6.9167,0.5425,NA,0.8749,0.7459,2
31,19,7.7061,73.8295,1111.79,0.5403,0.6164,38
31,21,6.5833,8.1918,NA,0.7396,0.6411,6
31,23,5,4.0978,NA,0.5469,0.5692,7
31,25,6.3492,32.3163,NA,0.5898,0.5691,21
31,27,5.8333,3.2833,NA,0.617,0.6391,9
31,29,6.6667,8.8006,NA,0.6608,0.7286,4
31,31,6.0952,19.8473,NA,0.6146,0.6308,7
31,33,7.3,45.8898,NA,0.6671,0.6408,10
31,35,5.9524,3.2986,NA,0.6298,0.6382,7
31,37,7.75,26.8501,812.72,0.5925,0.6045,10
31,39,7.3958,33.3279,NA,0.6862,0.7058,8
31,41,5.8974,9.2142,NA,0.6504,0.6189,13
31,43,11.5128,76.6774,363.4425,0.6231,0.5953,13
31,45,7.7917,53.8939,NA,0.6855,0.6408,8
31,47,6.8913,56.1764,NA,0.5061,0.6089,23
31,49,6.5,0.8847,NA,0.8145,0.7075,2
31,51,4.6429,2.7221,NA,0.5626,0.4828,7
31,53,8.3333,93.449,1123.86,0.5821,0.537,32
31,55,11.8353,104.8909,478.9412,0.5235,0.4845,497
31,57,7.1667,58.792,NA,0.6549,0.6244,3
31,59,7.5333,28.571,NA,0.7368,0.6758,5
31,61,6.2083,1.4093,NA,0.8104,0.5746,4
31,63,5.6667,1.1256,NA,0.6785,0.6317,3
31,65,7,4.6855,NA,0.7546,0.7466,6
31,67,7.4167,61.364,NA,0.6022,0.5546,22
31,69,6.1667,1.2804,NA,0.7915,0.6356,2
31,71,5.8333,10.3166,NA,0.6558,0.6311,2
31,73,5.6667,1.2724,NA,0.774,0.5734,2
31,75,6.6667,0.4391,NA,0.7686,0.7551,1
31,77,6,0.9712,NA,0.8103,0.6262,2
31,79,8.2872,103.0681,NA,0.5654,0.5527,47
31,81,6.1667,26.8415,NA,0.5452,0.6529,9
31,83,5.6667,2.602,NA,0.686,0.5751,3
31,85,5,0.5425,NA,0.6194,0.628,1
31,87,5.625,1.9669,NA,0.6631,0.6014,4
31,89,6.9306,34.8466,NA,0.6595,0.6796,12
31,91,6.8333,0.1484,NA,0.878,0.7164,1
31,93,5.6111,5.9009,NA,0.6214,0.5755,6
31,95,7.0278,37.9366,NA,0.6266,0.6575,6
31,97,6.25,3.5977,NA,0.7591,0.5873,4
31,99,6.4667,7.3765,NA,0.6696,0.6678,5
31,101,7.5556,64.9877,NA,0.6568,0.6768,9
31,103,6,0.4163,NA,0.7932,0.5888,1
31,105,6.8333,34.5258,NA,0.6019,0.6616,4
31,107,7.0278,2.869,NA,0.8158,0.7058,6
31,109,13.2322,112.4031,417.8968,0.5684,0.5386,201
31,111,8.1238,94.7392,730.91,0.5792,0.5508,35
31,113,6,0.3342,NA,0.7354,0.6625,1
31,115,6.1667,0.3071,NA,0.8708,0.5872,1
31,117,4.8333,0.2073,NA,0.7172,0.4711,1
31,119,7.95,58.8611,1048.76,0.623,0.6216,30
31,121,5.9167,10.0585,NA,0.6149,0.6069,8
31,123,5.4,8.4935,NA,0.5093,0.5995,5
31,125,5.8333,11.112,NA,0.5383,0.5781,5
31,127,6.5417,33.4653,NA,0.5981,0.6407,8
31,129,6.2667,5.7416,NA,0.7152,0.6271,5
31,131,7.2361,61.9162,NA,0.611,0.6083,12
31,133,5.3333,3.6138,NA,0.6257,0.5942,3
31,135,5,2.4788,NA,0.5315,0.6155,3
31,137,7.2879,72.3555,NA,0.5453,0.6624,11
31,139,5.8611,4.5623,NA,0.6428,0.654,6
31,141,7.8988,83.9566,NA,0.5532,0.6231,28
31,143,5.7667,4.0253,NA,0.6297,0.6125,5
31,145,7.6389,70.7287,NA,0.5534,0.6497,12
31,147,5.619,5.3663,NA,0.6695,0.5696,7
31,149,5.5833,4.6398,NA,0.5603,0.6287,2
31,151,5.6833,11.0952,NA,0.5567,0.5982,10
31,153,8.1058,84.4593,827.739,0.4959,0.4597,137
31,155,6.1458,16.4519,NA,0.6699,0.5663,16
31,157,7.4583,75.6936,NA,0.5533,0.5717,36
31,159,5.6528,18.7599,NA,0.5108,0.5733,12
31,161,6.0833,6.9805,NA,0.6917,0.6299,6
31,163,6.5,10.3934,NA,0.7352,0.6211,3
31,165,4.3333,0.214,NA,0.5773,0.5068,2
31,167,4.6944,8.3995,NA,0.4892,0.4976,6
31,169,6.3667,15.3509,NA,0.6404,0.6661,5
31,171,6.8333,0.2975,NA,0.8058,0.7594,1
31,173,6.1111,4.6511,NA,0.6159,0.7067,6
31,175,5.9,6.9072,NA,0.613,0.6746,5
31,177,5.787,26.2771,NA,0.5038,0.5221,18
31,179,6.0833,34.3942,NA,0.5129,0.6023,10
31,181,6.2083,4.8328,NA,0.7747,0.6045,4
31,183,4.8333,0.3844,NA,0.5544,0.6614,1
31,185,7.9697,50.4398,NA,0.6587,0.7254,11
32,1,6.3833,61.7998,NA,0.5103,0.5352,20
32,3,11.9576,132.7275,565.7362,0.4769,0.4007,1294
32,5,6.4375,24.777,791.7067,0.5246,0.4743,32
32,7,6.2207,54.6119,NA,0.5054,0.5489,37
32,9,4.25,0.1659,NA,0.3189,0.6561,2
32,11,4.5,0.1577,NA,0.5398,0.5783,2
32,13,6.0238,53.6603,NA,0.4278,0.5155,14
32,15,6.3333,40.5385,NA,0.5388,0.561,5
32,17,5.4167,0.1328,NA,0.7187,0.5738,4
32,19,5.0185,16.2904,NA,0.4972,0.4692,27
32,21,4.7917,1.6643,NA,0.5939,0.5015,4
32,23,5.1232,13.9151,NA,0.5453,0.43,23
32,27,5.6667,25.4173,NA,0.484,0.5747,5
32,29,4.1667,2.0293,NA,0.4702,0.508,3
32,31,10.1496,82.7527,483.5842,0.5211,0.4411,312
32,33,7.3148,63.0969,NA,0.6286,0.559,9
32,510,9.7752,98.105,829.2921,0.5584,0.5467,43
33,1,7.2041,35.3436,NA,0.6473,0.6089,49
33,3,6.7333,10.402,NA,0.7153,0.6319,40
33,5,6.7429,25.9686,917.33,0.6369,0.5836,59
33,7,6.4815,30.5037,NA,0.6099,0.6013,36
33,9,7.6738,20.7212,539.705,0.6726,0.6008,70
33,11,7.6451,77.5968,947.2114,0.5694,0.516,270
33,13,6.7822,24.7752,NA,0.6563,0.6038,101
33,15,7.0009,33.2072,565.28,0.6253,0.5756,182
33,17,6.9199,37.3567,NA,0.6242,0.552,77
33,19,6.4342,16.7507,NA,0.6397,0.6065,38
34,1,12.1893,100.9506,419.3174,0.5789,0.5621,184
34,3,13.5152,126.076,438.2639,0.5776,0.5241,791
34,5,9.8136,69.2234,584.0582,0.5695,0.5269,279
34,7,12.8216,110.439,473.0421,0.5546,0.5128,382
34,9,11.185,93.5655,591.333,0.5968,0.5604,91
34,11,8.7067,45.9201,599.9377,0.5134,0.5338,100
34,13,13.3346,118.0601,378.0087,0.49,0.4699,671
34,15,10.7723,65.067,594.6875,0.5859,0.5604,191
34,17,14.3828,146.5293,257.5471,0.5525,0.4399,445
34,19,6.8333,26.1382,874.4133,0.63,0.5773,79
34,21,12.3299,120.8895,409.8861,0.5524,0.5185,242
34,23,11.8678,104.0954,545.3445,0.5688,0.5138,523
34,25,11.3483,89.6324,596.6284,0.6111,0.5655,469
34,27,9.987,59.5948,623.8198,0.6225,0.5881,295
34,29,8.6367,81.1513,709.7569,0.5419,0.4542,378
34,31,13.5233,122.8066,391.5611,0.5629,0.5131,365
34,33,9.4567,45.4874,479.8971,0.5764,0.5672,50
34,35,9.0147,62.2383,649.2977,0.6058,0.5573,181
34,37,6.4815,31.4361,NA,0.6122,0.49,108
34,39,13.1139,120.3187,455.0214,0.5227,0.4716,417
34,41,8.5021,48.9832,524.3772,0.6225,0.574,79
35,1,12.4507,110.3461,563.7791,0.5751,0.4974,436
35,3,4.9444,0.3429,NA,0.7123,0.5165,3
35,5,7.9038,78.7897,NA,0.5379,0.5896,52
35,6,5.5317,24.4413,NA,0.4929,0.531,21
35,7,7.1042,71.3778,NA,0.5342,0.4991,16
35,9,7.8417,91.5512,NA,0.487,0.5609,40
35,11,6.9167,7.801,NA,0.7319,0.6983,2
35,13,7.4031,62.9025,378.1967,0.5183,0.5341,129
35,15,7.7386,85.1293,NA,0.5229,0.5625,44
35,17,6.18,43.9909,NA,0.5201,0.4728,25
35,19,5.875,6.459,NA,0.5681,0.6896,4
35,21,6.3333,0.168,NA,0.7507,0.7425,1
35,23,8.2222,39.5871,NA,0.7901,0.7025,3
35,25,7.5167,72.7089,NA,0.4772,0.5758,60
35,27,7.2381,21.5069,NA,0.7383,0.6487,14
35,28,6.3039,66.5993,NA,0.5278,0.3455,17
35,29,7.5686,65.3211,NA,0.6148,0.6131,17
35,31,5.1572,15.5679,763.0957,0.4129,0.4357,53
35,33,4.8333,0.806,NA,0.6446,0.5129,5
35,35,6.3865,59.6879,NA,0.4832,0.462,47
35,37,8.25,83.1616,NA,0.6358,0.6158,12
35,39,4.8448,14.7174,NA,0.5139,0.4116,29
35,41,6.6961,67.0704,NA,0.4479,0.5626,17
35,43,7.713,53.9237,817.915,0.5497,0.4484,72
35,45,7.7371,35.7833,637.4566,0.4179,0.4975,97
35,47,6.6181,49.0884,NA,0.559,0.5392,24
35,49,9.201,65.205,591.0085,0.6094,0.5097,102
35,51,7.0208,53.6932,NA,0.6304,0.5031,8
35,53,6.5278,31.3746,NA,0.5368,0.6291,12
35,55,6.3788,19.5574,NA,0.6632,0.5925,22
35,57,4.9091,4.4143,NA,0.5967,0.4958,11
35,59,7.8889,6.1299,NA,0.8644,0.7767,3
35,61,7.1503,30.1206,635.7938,0.5225,0.4697,51
36,1,11.405,81.7148,422.2659,0.5519,0.5104,235
36,3,5.1326,5.407,654.465,0.5524,0.4991,44
36,5,12.908,117.0498,232.7765,0.4221,0.3736,1154
36,7,7.0956,68.572,752.5614,0.4786,0.5011,204
36,9,5.85,23.0384,790.724,0.5477,0.5042,80
36,11,7.7456,31.6544,402.2903,0.4812,0.4967,76
36,13,7.0464,70.6122,NA,0.5228,0.5335,122
36,15,7.0115,73.4831,802.44,0.4986,0.473,87
36,17,5.134,16.7291,NA,0.5447,0.4952,51
36,19,5.5952,33.1514,NA,0.5163,0.4818,77
36,21,6.123,22.6171,NA,0.5989,0.5801,61
36,23,6.4894,53.0443,NA,0.5603,0.5443,47
36,25,5.297,14.8666,704.09,0.5772,0.5248,55
36,27,7.0228,37.2647,752.6238,0.5881,0.524,248
36,29,11.617,83.1702,424.338,0.5377,0.5042,779
36,31,5.636,8.196,NA,0.6293,0.5907,38
36,33,5.5357,20.9212,NA,0.5858,0.5259,42
36,35,6.625,52.0824,NA,0.5547,0.5187,56
36,37,5.8129,23.4954,NA,0.5222,0.582,57
36,39,5.5775,12.9197,NA,0.6016,0.532,43
36,41,5.75,0.3263,NA,0.6593,0.7391,8
36,43,5.7823,34.9846,NA,0.5223,0.5049,62
36,45,5.9375,30.5304,NA,0.529,0.5001,96
36,47,13.5277,110.099,217.494,0.5203,0.4361,2085
36,49,4.5076,3.0237,NA,0.5749,0.4894,22
36,51,7.6259,18.1453,643.3137,0.5697,0.5322,45
36,53,6.0248,21.6521,NA,0.6102,0.5534,47
36,55,11.2107,77.7746,421.4792,0.4911,0.4707,609
36,57,5.9206,39.5382,NA,0.5101,0.4839,42
36,59,14.0411,139.952,484.9999,0.5943,0.5323,1143
36,61,13.0296,95.0668,175.263,0.5595,0.5075,1170
36,63,9.5985,67.9194,454.9645,0.4979,0.4716,176
36,65,9.8066,62.0839,327.2464,0.5061,0.503,187
36,67,11.2294,69.6341,368.2468,0.5267,0.4889,380
36,69,6.2195,27.74,NA,0.5541,0.5703,82
36,71,8.2687,53.7239,798.4135,0.5874,0.5395,276
36,73,5.3387,14.0867,NA,0.553,0.5249,31
36,75,8.252,42.2981,289.3878,0.5574,0.467,82
36,77,5.4405,34.2372,NA,0.5663,0.5057,56
36,79,7.1473,34.691,841.105,0.6367,0.507,69
36,81,14.1135,134.0902,262.5575,0.5167,0.4235,1746
36,83,10.1213,69.7184,380.7007,0.5598,0.4881,125
36,85,13.6405,135.4247,358.4985,0.5106,0.4155,338
36,87,8.9852,67.1748,769.3743,0.61240000000000006,0.5521,203
36,89,5.8302,39.4232,NA,0.5336,0.5242,107
36,91,7.8585,48.0909,512.2042,0.5968,0.5166,139
36,93,11.5809,87.3606,505.2761,0.52,0.4851,138
36,95,4.5808,15.128,NA,0.5019,0.4888,33
36,97,4.8421,9.649,NA,0.5013,0.5131,19
36,99,6.009,23.4236,NA,0.5618,0.569,37
36,101,6.4638,39.5695,859.155,0.5558,0.5022,92
36,103,8.5527,71.0348,772.8802,0.5982,0.5439,999
36,105,6.265,11.1958,686.0354,0.5687,0.5305,78
36,107,6.0185,16.3502,789.2483,0.5604,0.4861,45
36,109,6.5885,51.3501,NA,0.5901,0.4909,64
36,111,6.3026,25.0951,863.682,0.5963,0.5262,152
36,113,7.0851,34.2052,NA,0.6559,0.5915,47
36,115,5.279,13.457,NA,0.5589,0.5191,46
36,117,6.0806,13.8661,836.4122,0.5325,0.5459,62
36,119,12.9027,91.853,422.4326,0.594,0.526,704
36,121,5.5379,11.0858,523.0375,0.504,0.5514,44
36,123,5.5794,15.6472,NA,0.5303,0.5605,21
37,1,6.7788,42.1816,995.11,0.5402,0.5458,113
37,3,5.2778,10.7078,NA,0.4943,0.5127,24
37,5,5.303,6.4704,NA,0.5363,0.5393,11
37,7,5.0526,8.7969,NA,0.4759,0.5431,19
37,9,4.8788,7.8225,NA,0.5477,0.4279,22
37,11,6.6042,9.7657,NA,0.6838,0.6263,16
37,13,5.9286,23.1736,NA,0.5751,0.5463,35
37,15,4.1083,6.783,NA,0.4457,0.4605,20
37,17,4.3118,7.8762,NA,0.4319,0.4585,31
37,19,6.3241,29.2486,631.665,0.5565,0.5075,90
37,21,9.382,50.4917,554.3228,0.6119,0.558,154
37,23,5.3592,19.1356,NA,0.5108,0.4657,58
37,25,9.1046,43.7513,589.749,0.5939,0.56,94
37,27,5.7742000000000004,21.7464,NA,0.5224,0.5029,62
37,29,3.5833,0.972,NA,0.5005,0.3133,6
37,31,6.4583,33.7648,NA,0.5628,0.518,72
37,33,3.8981,2.8186,NA,0.4911,0.3866,18
37,35,6.3877,29.4506,NA,0.5403,0.5497,95
37,37,5.5571,8.5549,NA,0.601,0.5527,35
37,39,5.6032,10.0172,NA,0.6039,0.5091,21
37,41,5.3929,14.9458,NA,0.4961,0.5246,14
37,43,4.9762,7.6087,NA,0.5765,0.4206,7
37,45,5.8918,24.4762,NA,0.5203,0.5307,77
37,47,4.9539,9.7424,NA,0.5288,0.4719,47
37,49,6.7031,58.9633,NA,0.5785,0.5352,64
37,51,6.7034,47.5242,NA,0.5306,0.4829,195
37,53,5.3889,9.1513,NA,0.5715,0.4936,15
